Date,Temperature,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset,Month
2021-06-30,28.313333333333333,195.13333333333333,451.93333333333334,498.53333333333336,39.25333333333334,54.13333333333333,987.26,129.0,1.706666666666667,0,0,6
2021-07-01,27.60666666666667,214.13333333333333,391.6,485.6666666666667,43.65333333333333,57.06666666666667,982.8866666666668,207.46666666666667,2.7933333333333334,0,0,7
2021-07-02,24.019999999999996,204.8,7.533333333333333,209.33333333333334,47.84,81.06666666666666,978.4733333333336,280.06666666666666,2.4733333333333336,0,0,7
2021-07-03,25.62666666666667,218.66666666666666,398.53333333333336,506.6666666666667,23.266666666666666,49.6,978.9200000000001,250.4,0.9333333333333336,0,0,7
2021-07-04,27.040000000000003,232.46666666666667,350.6666666666667,490.93333333333334,21.69333333333333,40.4,981.1266666666668,154.73333333333332,1.5133333333333334,4,0,7
2021-07-05,28.8,234.53333333333333,346.93333333333334,492.2,24.24666666666667,39.333333333333336,983.3199999999998,133.86666666666667,2.3666666666666667,5,0,7
2021-07-06,28.37333333333334,285.93333333333334,157.4,396.73333333333335,39.40666666666666,49.53333333333333,984.9533333333331,122.93333333333334,2.72,6,0,7
2021-07-07,27.506666666666664,270.06666666666666,66.53333333333333,322.06666666666666,43.64666666666667,54.6,983.3733333333333,132.66666666666666,3.3400000000000003,7,0,7
2021-07-08,26.233333333333334,225.13333333333333,183.6,360.3333333333333,46.69333333333332,63.8,981.2466666666666,249.86666666666667,3.066666666666667,8,0,7
2021-07-09,28.160000000000004,192.26666666666668,141.8,296.46666666666664,41.32,62.0,984.24,279.46666666666664,4.046666666666668,9,0,7
2021-07-10,27.526666666666674,222.86666666666667,109.66666666666667,296.06666666666666,45.260000000000005,64.13333333333334,984.2666666666667,276.93333333333334,3.6666666666666665,0,0,7
2021-07-11,26.680000000000007,252.13333333333333,115.26666666666667,350.73333333333335,46.82,69.0,983.44,227.0,3.693333333333334,0,0,7
2021-07-12,25.926666666666662,237.06666666666666,47.666666666666664,268.93333333333334,46.486666666666665,70.33333333333333,986.7266666666668,200.46666666666667,3.3666666666666667,0,0,7
2021-07-13,24.84,260.2,141.93333333333334,370.0,45.4,74.33333333333333,990.0533333333333,188.73333333333332,2.7333333333333334,0,0,7
2021-07-14,27.106666666666666,231.46666666666667,290.1333333333333,415.4,42.980000000000004,63.6,990.0400000000001,241.53333333333333,1.5799999999999996,0,0,7
2021-07-15,28.773333333333333,187.33333333333334,410.4,460.6,40.71333333333334,55.06666666666667,987.9466666666667,274.26666666666665,1.6066666666666667,0,0,7
2021-07-16,29.69333333333333,265.53333333333336,121.86666666666666,352.1333333333333,41.846666666666664,51.266666666666666,985.7933333333333,247.06666666666666,2.1666666666666665,0,16,7
2021-07-17,28.46,198.26666666666668,366.73333333333335,464.06666666666666,41.786666666666676,55.333333333333336,986.2866666666665,243.26666666666668,2.986666666666667,0,17,7
2021-07-18,27.08,266.6,53.0,309.8,45.04666666666666,57.6,986.2866666666667,248.66666666666666,2.3466666666666667,0,18,7
2021-07-19,23.5,190.53333333333333,18.266666666666666,208.06666666666666,49.193333333333335,83.73333333333333,983.7866666666665,224.86666666666667,1.8266666666666667,0,19,7
2021-07-20,24.24,242.86666666666667,9.066666666666666,251.6,50.95333333333333,83.26666666666667,980.94,223.4,1.1333333333333333,0,20,7
2021-07-21,24.879999999999995,263.26666666666665,112.6,364.6666666666667,50.0,78.6,982.9466666666666,215.33333333333334,1.4733333333333334,0,21,7
2021-07-22,28.186666666666667,238.4,293.8,451.8,43.79333333333333,61.53333333333333,984.8266666666665,298.4,1.5,0,22,7
2021-07-23,29.959999999999997,267.73333333333335,136.53333333333333,350.6,39.25333333333333,53.4,984.9533333333333,128.26666666666668,1.4066666666666665,0,23,7
2021-07-24,28.753333333333334,264.93333333333334,248.86666666666667,446.93333333333334,41.86666666666667,60.666666666666664,984.1866666666666,188.26666666666668,1.8666666666666665,0,0,7
2021-07-25,28.733333333333334,288.8,152.46666666666667,399.06666666666666,44.120000000000005,60.86666666666667,982.4,221.26666666666668,1.4999999999999998,0,0,7
2021-07-26,29.093333333333327,227.13333333333333,298.8,455.6666666666667,48.599999999999994,64.0,981.0133333333334,267.1333333333333,1.6266666666666667,0,0,7
2021-07-27,28.826666666666664,190.2,254.66666666666666,389.2,53.519999999999996,68.06666666666666,981.4933333333333,114.0,1.0,0,0,7
2021-07-28,30.333333333333332,170.53333333333333,397.0,483.4,39.82,57.2,981.8666666666667,198.8,1.4133333333333333,0,0,7
2021-07-29,32.60666666666667,195.2,392.73333333333335,488.93333333333334,33.65333333333333,42.53333333333333,982.3466666666667,214.86666666666667,1.2399999999999998,0,0,7
2021-07-30,32.17857142857143,279.5,167.5,422.35714285714283,38.857142857142854,49.785714285714285,981.357142857143,307.14285714285717,3.3571428571428577,0,0,7
2021-07-31,31.62666666666667,246.26666666666668,267.46666666666664,445.3333333333333,44.653333333333336,49.53333333333333,981.0666666666665,309.53333333333336,3.28,0,0,7
2021-08-01,30.235714285714284,250.07142857142858,296.92857142857144,467.2142857142857,43.48571428571428,53.214285714285715,980.5428571428571,298.42857142857144,4.321428571428571,0,0,8
2021-08-02,29.106666666666666,185.93333333333334,350.3333333333333,452.4,35.12,40.93333333333333,981.1666666666667,332.6666666666667,2.42,0,0,8
2021-08-03,25.692857142857143,280.14285714285717,64.92857142857143,329.7142857142857,39.621428571428574,62.857142857142854,980.657142857143,93.57142857142857,2.4785714285714286,0,0,8
2021-08-04,25.485714285714288,254.85714285714286,261.92857142857144,461.14285714285717,30.264285714285712,58.92857142857143,982.0428571428572,94.5,2.0642857142857145,4,0,8
2021-08-05,26.542857142857144,249.07142857142858,311.07142857142856,449.7857142857143,28.46428571428572,51.142857142857146,984.9071428571427,87.85714285714286,2.7214285714285715,5,0,8
2021-08-06,27.099999999999998,242.0,303.0,433.7142857142857,30.228571428571424,52.142857142857146,985.5785714285718,84.57142857142857,2.75,6,0,8
2021-08-07,28.41428571428571,240.92857142857142,261.07142857142856,415.7142857142857,38.02857142857143,52.0,984.4000000000002,214.92857142857142,0.9857142857142859,7,0,8
2021-08-08,28.714285714285715,264.5,247.92857142857142,424.85714285714283,37.62142857142857,54.42857142857143,984.4857142857143,209.28571428571428,0.9142857142857143,8,0,8
2021-08-09,29.957142857142856,264.2142857142857,188.42857142857142,391.2142857142857,37.84285714285714,51.285714285714285,985.75,212.78571428571428,1.0785714285714287,9,0,8
2021-08-10,30.357142857142858,237.5,301.0,462.85714285714283,44.51428571428571,55.214285714285715,987.2714285714285,207.78571428571428,0.9785714285714285,0,0,8
2021-08-11,30.34285714285715,132.07142857142858,160.78571428571428,232.85714285714286,46.98571428571428,56.714285714285715,986.6714285714287,254.85714285714286,1.4499999999999997,0,0,8
2021-08-12,30.550000000000004,226.85714285714286,283.2142857142857,432.57142857142856,46.050000000000004,52.07142857142857,986.5928571428569,264.5,1.4785714285714284,0,0,8
2021-08-13,30.77142857142857,156.07142857142858,499.14285714285717,510.7142857142857,41.392857142857146,50.07142857142857,986.5642857142858,236.5,1.4142857142857144,0,0,8
2021-08-14,31.47857142857143,169.0,425.64285714285717,471.57142857142856,40.44285714285714,46.142857142857146,985.5642857142856,254.78571428571428,1.6857142857142855,0,0,8
2021-08-15,27.88571428571429,233.78571428571428,230.92857142857142,398.0,46.97142857142857,58.42857142857143,984.4714285714286,126.57142857142857,2.7857142857142856,0,0,8
2021-08-16,25.371428571428574,227.14285714285714,93.5,276.7142857142857,45.77142857142858,73.0,983.2928571428572,121.85714285714286,3.414285714285714,0,16,8
